일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2019-06-07 15:00,19.9,0,0.3,48.5,93
2019-06-07 16:00,19.4,359.7,2.2,48.5,88.9
2019-06-07 17:00,19,5.1,2.2,48.5,83.6
2019-06-07 18:00,18.6,5.3,1.7,48.5,82.5
2019-06-07 19:00,18.7,153.1,1.4,48.5,80.9
2019-06-07 20:00,18.5,12.2,2,48.5,79.4
2019-06-07 21:00,18.3,21.8,1.5,48.5,81.7
2019-06-07 22:00,18.1,15.5,1.8,48.5,81
2019-06-07 23:00,17.9,3.3,1.6,48.5,82.8
2019-06-08 0:00,17.7,352,1.5,0.5,83.7
2019-06-08 1:00,17.4,327.9,1,0.5,85
2019-06-08 2:00,17.7,324.2,0.9,0.5,82.2
2019-06-08 3:00,16.7,0,0.2,0.5,88.4
2019-06-08 4:00,16.5,13.7,1,0.5,86.6
2019-06-08 5:00,16.6,0,0,0.5,88.3
2019-06-08 6:00,16.2,0,0.3,0.5,90.6
2019-06-08 7:00,17.6,0,0.4,0.5,84.5
2019-06-08 8:00,19.5,0,0.4,0.5,73.5
2019-06-08 9:00,21.3,150.3,0.5,0.5,66.4
2019-06-08 10:00,20.7,157.4,1.7,0.5,69
2019-06-08 11:00,22,304.8,1.2,0.5,67.2
2019-06-08 12:00,22.4,280.4,1.4,0.5,62.7
2019-06-08 13:00,23.2,238.5,1.6,0.5,61.5
2019-06-08 14:00,23.1,230.7,1.8,0.5,62.3
2019-06-08 15:00,22.4,221.2,1.6,0.5,63
2019-06-08 16:00,21.6,218.1,1.9,0.5,66.2
2019-06-08 17:00,20,190.6,1.7,0.5,69.8
2019-06-08 18:00,18.9,195.4,1.1,0.5,74.1
2019-06-08 19:00,18.1,145.2,1.1,0.5,75.8
2019-06-08 20:00,17.9,189.2,0.6,0.5,76.6
2019-06-08 21:00,17.8,1.8,0.7,0.5,76.9
2019-06-08 22:00,17.7,35.7,0.5,0.5,77.5
2019-06-08 23:00,17,0,0.4,0.5,80.3
2019-06-09 0:00,16.2,0,0.2,0,82.2
2019-06-09 1:00,16.8,16.4,0.7,0,80.5
2019-06-09 2:00,16.3,0,0.4,0,81.3
2019-06-09 3:00,16.4,4.3,0.7,0,81.1
2019-06-09 4:00,16.2,13.8,1,0,81.9
2019-06-09 5:00,15.8,8.9,0.8,0,83
2019-06-09 6:00,16.5,26,0.8,0,78
2019-06-09 7:00,17.1,1.6,1.2,0,74.2
2019-06-09 8:00,18.3,349.5,1.2,0,70.3
2019-06-09 9:00,19.4,11.8,0.9,0,65
2019-06-09 10:00,19.7,4.1,1.4,0,62.3
2019-06-09 11:00,19.7,344,1.6,0,63
2019-06-09 12:00,19.6,359.3,2.2,0,61.1
2019-06-09 13:00,19.6,355.1,1.6,0,62.1
2019-06-09 14:00,20.5,342.3,1.6,0,64.4
2019-06-09 15:00,20.7,348.1,1.7,0,62.4
2019-06-09 16:00,21.7,189.5,1.7,0,64
2019-06-09 17:00,20.2,227.4,1.6,0,66
2019-06-09 18:00,19.6,200.4,1.3,0,64.9
2019-06-09 19:00,18.2,356.4,1.5,0,70.1
2019-06-09 20:00,17,19.7,1.4,0,70.4
2019-06-09 21:00,16.1,320.3,0.8,0,70.8
2019-06-09 22:00,16.1,7,1.2,0,70.1
2019-06-09 23:00,16.1,356.5,1.7,0,71
2019-06-10 0:00,16,7.5,1.2,0,70.8
2019-06-10 1:00,16.1,9.8,1.4,0,72.3
2019-06-10 2:00,16,18.6,1.2,0,72.8
2019-06-10 3:00,15.8,32.8,1.3,0,74.5
2019-06-10 4:00,15.3,54.5,0.9,0,76.4
2019-06-10 5:00,14.9,7.9,0.9,0,78.9
2019-06-10 6:00,15.8,9.5,1.4,0,78
2019-06-10 7:00,16.7,3.1,1.5,0,74.7
2019-06-10 8:00,18.2,2.1,2.5,0,68.1
2019-06-10 9:00,20.1,13,1.6,0,57
2019-06-10 10:00,21.2,346,1.3,0,54.2
2019-06-10 11:00,20,4.3,1.9,0,55.4
2019-06-10 12:00,21.8,183.4,2.4,0,59.4
2019-06-10 13:00,20.6,330.8,1.5,0,60.6
2019-06-10 14:00,20.9,281.6,1.7,0,58.6
2019-06-10 15:00,20.8,195,1.8,0,62.3
2019-06-10 16:00,21,254.9,1.7,0,60.3
2019-06-10 17:00,20.3,197.5,1.6,0,61.5
2019-06-10 18:00,19.5,280,1.2,0,65.5
2019-06-10 19:00,18.5,337.7,1.4,0,67
2019-06-10 20:00,17.4,359.1,2,0,70.1
2019-06-10 21:00,17,32.4,1,0,66.8
2019-06-10 22:00,16.6,16.8,1.2,0,68.3
2019-06-10 23:00,16.3,14.7,1,0,71.1
2019-06-11 0:00,15.6,15.7,0.6,0,74.6
2019-06-11 1:00,16.3,15,0.5,0,72.3
2019-06-11 2:00,16.3,23.7,0.9,0,72.3
2019-06-11 3:00,16.1,354.7,1.1,0,74.8
2019-06-11 4:00,15.9,37.2,1.2,0,74.8
2019-06-11 5:00,15.5,351.9,1.1,0,75.9
2019-06-11 6:00,16,352.2,1.3,0,73.1
2019-06-11 7:00,16.7,2.7,1.5,0,73.2
2019-06-11 8:00,18.6,355.5,1.4,0,66.5
2019-06-11 9:00,18.6,343.3,2.1,0,64
2019-06-11 10:00,20.4,332.9,1.4,0,59.8
2019-06-11 11:00,19.2,245,1.4,0,64.4
2019-06-11 12:00,21.6,190.2,1.4,0,63.2
2019-06-11 13:00,21,248.1,1.2,0,61.6
2019-06-11 14:00,20,327.6,1,0,65.1
2019-06-11 15:00,22.6,163.3,1.6,0,58.2
2019-06-11 16:00,20.9,171.9,2,0,62
2019-06-11 17:00,19.8,197.4,1.6,0,65.3
2019-06-11 18:00,18.7,356.1,1.3,0,69.7
2019-06-11 19:00,17.9,345.7,1,0,73
2019-06-11 20:00,17.5,67.8,0.8,0,75.1
2019-06-11 21:00,17,5.5,0.9,0,76.3
2019-06-11 22:00,17,3.9,0.6,0,76
2019-06-11 23:00,17.2,0,0.4,0,74.3
2019-06-12 0:00,17.1,49.6,0.5,0,73.9
2019-06-12 1:00,16.8,13.8,0.7,0,73.9
2019-06-12 2:00,16.8,0,0.3,0,74
2019-06-12 3:00,16.7,0,0.4,0,74.3
2019-06-12 4:00,16.6,0,0.4,0,75.6
2019-06-12 5:00,16.5,0,0,0,77.3
2019-06-12 6:00,16.5,15.7,0.9,0,77.5
2019-06-12 7:00,16.8,36.2,0.8,0,76.3
2019-06-12 8:00,18.8,346.2,0.8,0,67.3
2019-06-12 9:00,21.1,121.4,0.7,0,59.8
2019-06-12 10:00,20.5,289.1,0.7,0,62.7
2019-06-12 11:00,20.7,162.8,2.4,0,62.9
2019-06-12 12:00,21.4,177.8,2.1,0,65
2019-06-12 13:00,21.1,162.5,2.4,0,63.1
2019-06-12 14:00,21.5,221.1,1.4,0,63.1
2019-06-12 15:00,21.9,187.1,1.6,0,59
2019-06-12 16:00,22.8,190.3,1.6,0,55.9
2019-06-12 17:00,21.5,169.8,1.5,0,59.8
2019-06-12 18:00,20.3,264.3,1.2,0,60.7
2019-06-12 19:00,18.4,295.5,0.8,0,70.1
2019-06-12 20:00,17.6,350.9,0.5,0,74.4
2019-06-12 21:00,16.8,0,0.4,0,79.6
2019-06-12 22:00,16.2,0,0.4,0,82.9
2019-06-12 23:00,15.8,0,0.4,0,84.1
2019-06-13 0:00,15.5,67.5,0.5,0,86.4
2019-06-13 1:00,14.9,0,0.4,0,88.3
2019-06-13 2:00,14.7,11.3,1.3,0,89.8
2019-06-13 3:00,14.4,17.5,1.1,0,89
2019-06-13 4:00,13.5,23,0.7,0,90.7
2019-06-13 5:00,13.7,12,1.3,0,89.7
2019-06-13 6:00,14.2,18.4,0.8,0,88
2019-06-13 7:00,15.4,12.8,0.9,0,84.5
2019-06-13 8:00,18.7,331.1,0.5,0,72.2
2019-06-13 9:00,21.5,197,0.6,0,62.3
2019-06-13 10:00,22.9,198.5,2.1,0,59.2
2019-06-13 11:00,23.4,180.8,2.6,0,60.2
2019-06-13 12:00,24,200.1,3.6,0,59.1
2019-06-13 13:00,23.1,159.4,2.7,0,58.3
2019-06-13 14:00,24.3,163.2,3.2,0,55.7
2019-06-13 15:00,23.4,182.1,3.8,0,59
2019-06-13 16:00,25.1,197,2.7,0,50
2019-06-13 17:00,23.5,186.6,2.1,0,52.9
2019-06-13 18:00,22.8,184.4,1.5,0,48.3
2019-06-13 19:00,20.6,0,0.4,0,61.9
2019-06-13 20:00,19.6,123.4,0.7,0,66.7
2019-06-13 21:00,19.2,128.4,0.7,0,73.3
2019-06-13 22:00,18.8,130.2,0.8,0,74.7
2019-06-13 23:00,18.4,179.9,0.7,0,84.3
2019-06-14 0:00,18.6,169.1,0.7,12.5,86.3
2019-06-14 1:00,17.6,0,0.3,12.5,87.5
2019-06-14 2:00,17.8,31.6,1.2,12.5,83.3
2019-06-14 3:00,17.5,34,0.9,12.5,81.1
2019-06-14 4:00,17.4,14.4,1.5,12.5,82.1
2019-06-14 5:00,17.2,16.6,1,12.5,85
2019-06-14 6:00,17.4,19.7,0.5,12.5,86.3
2019-06-14 7:00,18.1,0,0.4,12.5,83.1
2019-06-14 8:00,18.6,21.1,0.7,12.5,78.8
2019-06-14 9:00,19.6,0,0.2,12.5,78.5
2019-06-14 10:00,20.8,7.1,0.9,12.5,73.3
2019-06-14 11:00,23.4,0,0.4,12.5,66.2
2019-06-14 12:00,22.3,118.5,0.5,12.5,68.8
2019-06-14 13:00,23.5,47.2,0.9,12.5,63.2
2019-06-14 14:00,22.7,355.6,1,12.5,67.8
2019-06-14 15:00,21.1,76.2,0.7,12.5,81.1
2019-06-14 16:00,19.1,14,0.6,12.5,93.2
2019-06-14 17:00,18.4,8.3,1.2,12.5,92.3
2019-06-14 18:00,17.7,24.2,0.9,12.5,93.5
2019-06-14 19:00,17.4,7.1,0.6,12.5,93.7
2019-06-14 20:00,16.8,12.8,1.7,12.5,92.6
2019-06-14 21:00,16.6,24.5,1.1,12.5,89.7
2019-06-14 22:00,16.6,55.4,0.5,12.5,91.3
2019-06-14 23:00,16.7,31.3,0.9,12.5,91.4
2019-06-15 0:00,16.6,9.8,0.7,0,92.7
2019-06-15 1:00,16.8,346.5,1.9,0,89.2
2019-06-15 2:00,16.5,7.7,1.4,0,90.3
2019-06-15 3:00,16.3,346.2,1.5,1,92.2
2019-06-15 4:00,16.3,1.4,0.7,0,92.5
2019-06-15 5:00,16,336.4,0.5,0,93.3
2019-06-15 6:00,16.2,344.4,0.5,0,93.2
2019-06-15 7:00,16.6,0,0.3,0,92.8
2019-06-15 8:00,17.5,0,0.1,0,92.4
2019-06-15 9:00,20.5,0,0.1,0,77.4
2019-06-15 10:00,22.1,357.5,1.7,0,61.2
2019-06-15 11:00,23.7,349.3,1.3,0,52.6
2019-06-15 12:00,24.8,357.6,2,0,49.5
2019-06-15 13:00,25.6,276.3,0.8,0,49.7
2019-06-15 14:00,26.6,251.4,1.2,0,47
2019-06-15 15:00,25.1,162.2,3,0,53.5
2019-06-15 16:00,23.7,196.7,2.1,0,55.5
2019-06-15 17:00,23,186.9,3.1,0,59.4
2019-06-15 18:00,21.7,176.3,2.9,0,64.9
2019-06-15 19:00,20.7,0,0.3,0,70.3
2019-06-15 20:00,19.8,133.4,0.9,0,78.5
2019-06-15 21:00,19.6,114.7,0.5,0,79.8
2019-06-15 22:00,19.7,0,0.4,0,80.3
2019-06-15 23:00,19.1,18.4,1.3,0,83.7
2019-06-16 0:00,17.5,105.2,0.7,1,90
2019-06-16 1:00,17.4,87.2,0.9,1,92.9
2019-06-16 2:00,17.1,0,0.4,1,92.7
2019-06-16 3:00,17.1,21.7,0.8,1,94.5
2019-06-16 4:00,16.7,45.8,0.7,1,94.7
2019-06-16 5:00,15.9,14.1,0.7,1,93.7
2019-06-16 6:00,16.3,33.2,0.6,1,95
2019-06-16 7:00,17.2,25.9,0.9,1,92.6
2019-06-16 8:00,20.3,0,0.2,1,83.5
2019-06-16 9:00,23.3,145,0.6,1,65.3
2019-06-16 10:00,22.1,187.8,2.9,1,62.3
2019-06-16 11:00,23,138.7,1.2,1,64.4
2019-06-16 12:00,25.2,188.8,3.1,1,57.4
2019-06-16 13:00,21.3,163.6,2.7,1,66.5
2019-06-16 14:00,22,176.3,1.1,1,64.6
2019-06-16 15:00,21,183.3,2,1,68.2
2019-06-16 16:00,20.2,273.4,1.4,1,71.5
2019-06-16 17:00,19.4,326.3,1.2,1,73.1
2019-06-16 18:00,19.4,338,1,1,73.1
2019-06-16 19:00,18.9,315.5,0.9,1,75.2
2019-06-16 20:00,18.6,0,0.4,1,77.8
2019-06-16 21:00,18.4,12.3,0.9,1,78.1
2019-06-16 22:00,18,0,0.4,1,76.9
2019-06-16 23:00,18,0,0.3,1,78.9
2019-06-17 0:00,17.6,0,0.4,1,78.2
2019-06-17 1:00,17.5,0,0.4,0,80.9
2019-06-17 2:00,17.1,0,0,0,82.7
2019-06-17 3:00,16.7,92.8,0.6,0,84.6
2019-06-17 4:00,16.7,27.4,1,0,84.9
2019-06-17 5:00,16.1,36.4,0.8,0,88
2019-06-17 6:00,16.6,0,0,0,86.7
2019-06-17 7:00,18.6,0,0,0,78.4
2019-06-17 8:00,20.1,196.5,0.8,0,68.3
2019-06-17 9:00,22.1,203.9,1,0,64.4
2019-06-17 10:00,22.1,276.1,1.1,0,64.9
2019-06-17 11:00,24,209.2,1.3,0,60.3
2019-06-17 12:00,23,330,1.4,0,60.4
2019-06-17 13:00,24.2,233,1.8,0,54.1
2019-06-17 14:00,25.7,201.3,2.5,0,57.5
2019-06-17 15:00,25.6,218.7,2.9,0,59.3
2019-06-17 16:00,25.2,202.7,2.5,0,57.5
2019-06-17 17:00,24.7,195.7,3.3,0,62
2019-06-17 18:00,23.1,193.3,2.3,0,66.9
2019-06-17 19:00,22.2,194.8,1.6,0,69
2019-06-17 20:00,21.5,191.3,1.7,0,70.9
2019-06-17 21:00,21.1,246.8,0.7,0,68.9
2019-06-17 22:00,20.6,0,0.3,0,70.5
2019-06-17 23:00,21.6,282.1,2,0,64.6
2019-06-18 0:00,20.4,356.6,0.5,0,69.8
2019-06-18 1:00,19.6,0,0.4,0,76.6
2019-06-18 2:00,19,0,0.2,0,80.3
2019-06-18 3:00,18.8,0,0.1,0,83.6
2019-06-18 4:00,18.7,0,0.1,0,83.6
2019-06-18 5:00,18.8,0,0.1,0,83.7
2019-06-18 6:00,18.8,0,0,0,85.6
2019-06-18 7:00,20.2,0,0,0,81.5
2019-06-18 8:00,21.1,0,0.2,0,76.1
2019-06-18 9:00,21.9,337,0.8,0,73
2019-06-18 10:00,22.8,225.3,0.7,0,68.5
2019-06-18 11:00,23.5,0,0.4,0,65.7
2019-06-18 12:00,22.9,316,0.9,0,67
2019-06-18 13:00,22.3,248.8,1,0,62.9
2019-06-18 14:00,25.9,233.3,1.8,0,51
2019-06-18 15:00,25.3,230.3,0.8,0,58.1
2019-06-18 16:00,26.2,200.3,1.4,0,56.9
2019-06-18 17:00,25.3,196.7,1.2,0,58.5
2019-06-18 18:00,24.6,186.3,1.8,0,61.5
2019-06-18 19:00,24,230.3,1,0,65.5
2019-06-18 20:00,23.5,196.8,1.5,0,67
2019-06-18 21:00,22.9,216.2,1.2,0,69
2019-06-18 22:00,22.7,219.4,1.2,0,71
2019-06-18 23:00,22.5,251.7,0.9,0,72.7
2019-06-19 0:00,21.9,225.8,1.2,0,75.5
2019-06-19 1:00,21,185.3,1.3,0,77.2
2019-06-19 2:00,20.3,182,0.6,0,80.7
2019-06-19 3:00,19.5,0,0.2,0,83.5
2019-06-19 4:00,19.5,0,0.2,0,86
2019-06-19 5:00,19.3,282.9,0.6,0,87
2019-06-19 6:00,19.1,0,0.3,0,88.3
2019-06-19 7:00,20.3,2.9,1,0,84.5
2019-06-19 8:00,21.9,346.6,1.3,0,77
2019-06-19 9:00,24.4,342.9,1.2,0,67.1
2019-06-19 10:00,26,202.1,1,0,60.8
2019-06-19 11:00,27.8,197,2.2,0,58
2019-06-19 12:00,27.8,186.5,2.4,0,56.6
2019-06-19 13:00,27.9,186.1,3.2,0,53.2
2019-06-19 14:00,26.4,179.6,2.6,0,53.1
2019-06-19 15:00,27.6,191.9,3.1,0,50.5
2019-06-19 16:00,26.5,183.2,2.9,0,49.6
2019-06-19 17:00,25.8,162.1,2.9,0,52.2
2019-06-19 18:00,25.2,177.2,2.1,0,53.5
2019-06-19 19:00,24.1,160.9,1.3,0,59.7
2019-06-19 20:00,23.3,227.6,0.5,0,61.3
2019-06-19 21:00,22.5,0,0.2,0,65.1
2019-06-19 22:00,23,321.5,0.7,0,61.1
2019-06-19 23:00,21.3,28.1,1,0,76.2
2019-06-20 0:00,20.7,33.1,0.5,0,79
2019-06-20 1:00,20.7,20.2,1.4,0,78.5
2019-06-20 2:00,20.2,30.1,1.2,0,81.4
2019-06-20 3:00,19.8,28.7,1.4,0,82.8
2019-06-20 4:00,19.1,0,0,0,86.2
2019-06-20 5:00,18.9,45.8,0.6,0,87.3
2019-06-20 6:00,19.4,0,0.1,0,85.6
2019-06-20 7:00,20.6,0,0.4,0,82.3
2019-06-20 8:00,23.1,0,0.4,0,70.6
2019-06-20 9:00,25.9,201.5,0.8,0,59.1
2019-06-20 10:00,27.1,14,0.8,0,55.4
2019-06-20 11:00,28.3,269.8,1.4,0,51.4
2019-06-20 12:00,29.8,234.3,1.4,0,49.1
2019-06-20 13:00,29.1,180.9,3.2,0,50.3
2019-06-20 14:00,28.9,217.4,3,0,49.1
2019-06-20 15:00,29,217.4,3.1,0,48.5
2019-06-20 16:00,28.5,184.2,3.5,0,53.4
2019-06-20 17:00,26.7,185.2,2.8,0,61.1
2019-06-20 18:00,27.3,193,2.2,0,59.1
2019-06-20 19:00,26.1,223.8,2.5,0,60.3
2019-06-20 20:00,25.1,289.2,1.2,0,61
2019-06-20 21:00,24.9,233.5,1.6,0,57.7
2019-06-20 22:00,23.9,0,0.1,0,58.3
2019-06-20 23:00,24,342.7,0.7,0,59.2
2019-06-21 0:00,24,276.1,1.1,0,60.2
2019-06-21 1:00,23,0,0.4,0,66.4
2019-06-21 2:00,23.2,228.3,0.7,0,66.4
2019-06-21 3:00,22.5,0,0.4,0,69.9
2019-06-21 4:00,21.4,0,0,0,75.5
2019-06-21 5:00,21.5,0,0.1,0,75.1
2019-06-21 6:00,21.7,0,0.2,0,76.3
2019-06-21 7:00,22.5,0,0.1,0,74.2
2019-06-21 8:00,25.1,161.2,0.7,0,64.2
2019-06-21 9:00,27.3,212.9,1.3,0,56.9
2019-06-21 10:00,28,181.3,1.8,0,55.3
2019-06-21 11:00,27.7,157.8,3.1,0,56.7
2019-06-21 12:00,28.8,203.1,3.1,0,52.4
2019-06-21 13:00,28.4,178.9,4.2,0,43.6
2019-06-21 14:00,28.9,171.7,3.6,0,47.7
2019-06-21 15:00,29.2,202.3,3.7,0,47.1
2019-06-21 16:00,28.2,188.8,4.2,0,49
2019-06-21 17:00,28.1,192.3,3.3,0,47.9
2019-06-21 18:00,26.8,185,1.8,0,52.4
2019-06-21 19:00,23.5,290.4,1.1,0,68.8
2019-06-21 20:00,22.2,312.2,1.2,0,75.8
2019-06-21 21:00,21.7,7.4,1,0,76.6
2019-06-21 22:00,21.5,21.3,1,0,76.3
2019-06-21 23:00,21.2,19.9,1.1,0,76.5
2019-06-22 0:00,20.7,358.9,1.7,0,77.6
2019-06-22 1:00,19.9,4,2.1,0,78.4
2019-06-22 2:00,19.2,354.7,2.2,0,77.6
2019-06-22 3:00,19,12.1,1.4,0,74.5
2019-06-22 4:00,18.8,354,2.1,0,73.1
2019-06-22 5:00,18.5,28.4,1.1,0,73
2019-06-22 6:00,18.6,2.6,2,0,72.5
2019-06-22 7:00,18.8,30,1,0,72.6
2019-06-22 8:00,19.9,3.6,1.9,0,69.3
2019-06-22 9:00,20.7,0.7,2.2,0,65.5
2019-06-22 10:00,21.6,354.7,1.5,0,63.4
2019-06-22 11:00,22.8,337.1,2.9,0,60.6
2019-06-22 12:00,22.9,321.8,1.4,0,60
2019-06-22 13:00,24.7,192.1,2,0,54.5
2019-06-22 14:00,24.4,166.5,1.9,0,58.4
2019-06-22 15:00,23.1,238.1,1.9,0,62.7
2019-06-22 16:00,22.1,293.3,1.8,0,62.9
2019-06-22 17:00,21.4,245.8,1.6,0,66.2
2019-06-22 18:00,21.2,240,1.6,0,66.1
2019-06-22 19:00,19.8,263.5,1.6,0,70.5
2019-06-22 20:00,19.1,346.4,0.6,0,72.7
2019-06-22 21:00,19.2,344.9,1.2,0,67.5
2019-06-22 22:00,18.9,47.4,0.8,0,67.9
2019-06-22 23:00,18.9,4.4,0.9,0,65.5
2019-06-23 0:00,18.9,0,1.5,0,62.6
2019-06-23 1:00,18.9,349.3,1,0,63.4
2019-06-23 2:00,18.8,23.2,1,0,65.6
2019-06-23 3:00,18.1,12.5,1.3,0,71
2019-06-23 4:00,17.8,0.4,1.1,0,73.7
2019-06-23 5:00,17.4,358.3,1.3,0,78.7
2019-06-23 6:00,17.7,359.6,1.5,0,79
2019-06-23 7:00,18.2,0.2,0.8,0,77.9
2019-06-23 8:00,19.8,11.6,0.9,0,72.8
2019-06-23 9:00,20.9,310.5,1.1,0,65.4
2019-06-23 10:00,21.8,312.2,1.1,0,66.9
2019-06-23 11:00,22.1,168.4,2,0,62.4
2019-06-23 12:00,23.2,177.2,2,0,57.9
2019-06-23 13:00,22.5,16.4,1.8,0,56.8
2019-06-23 14:00,22.4,4.4,2.1,0,56.2
2019-06-23 15:00,23.6,344.2,2.2,0,52.7
2019-06-23 16:00,22.8,183,1.1,0,61.6
2019-06-23 17:00,22.4,254.5,1.5,0,62
2019-06-23 18:00,21.9,173.7,1.4,0,66.5
2019-06-23 19:00,20.2,163.7,1.3,0,68.6
2019-06-23 20:00,18.9,303.6,1.3,0,74
2019-06-23 21:00,18.4,87.4,0.5,0,77.4
2019-06-23 22:00,17.9,0,0.3,0,80.4
2019-06-23 23:00,17.5,0,0.3,0,81.3
2019-06-24 0:00,17.3,0,0.3,0,80.6
2019-06-24 1:00,17.7,0,0.1,0,79.3
2019-06-24 2:00,17.8,351,1.3,0,77.6
2019-06-24 3:00,18.5,357,1.2,0,73.4
2019-06-24 4:00,17.3,0,0.3,0,77.7
2019-06-24 5:00,17.1,12.3,0.9,0,79.5
2019-06-24 6:00,16.7,0,0.1,0,81.9
2019-06-24 7:00,18.1,16.2,1.2,0,76.6
2019-06-24 8:00,20.9,16,0.8,0,62
2019-06-24 9:00,23,316,0.9,0,57
2019-06-24 10:00,23.1,169.1,1.5,0,57.4
2019-06-24 11:00,23.7,187.9,2.9,0,63
2019-06-24 12:00,21.7,194.7,3.2,0,66.6
2019-06-24 13:00,21.2,172.4,2.3,0,70
2019-06-24 14:00,21.7,177.6,1.5,0,64.1
2019-06-24 15:00,25.2,192.5,2.4,0,58.3
2019-06-24 16:00,23.7,176.9,1,0,59.1
2019-06-24 17:00,23.5,170.6,1,0,57.3
2019-06-24 18:00,22.5,181.8,2.5,0,64.1
2019-06-24 19:00,20.7,127.9,0.9,0,72.2
2019-06-24 20:00,19.2,166.9,0.5,0,76.1
2019-06-24 21:00,18.6,0,0.3,0,80.2
2019-06-24 22:00,18.2,84.4,0.7,0,80.5
2019-06-24 23:00,17.5,80.6,0.7,0,86.1
2019-06-25 0:00,18,55.6,0.9,0,84.9
2019-06-25 1:00,17.5,42.2,0.9,0,86.6
2019-06-25 2:00,17.2,37.8,1,0,88.1
2019-06-25 3:00,17.1,24.7,1.3,0,86.2
2019-06-25 4:00,16.6,22.5,0.5,0,88.9
2019-06-25 5:00,16.5,22.5,1,0,88.4
2019-06-25 6:00,17.2,24.5,1,0,87
2019-06-25 7:00,18,2.8,0.5,0,84.1
2019-06-25 8:00,21.2,0,0.3,0,70
2019-06-25 9:00,23.5,162.6,1.1,0,64.2
2019-06-25 10:00,24.2,188.8,3.8,0,64.5
2019-06-25 11:00,24.6,194.9,3.5,0,62.2
2019-06-25 12:00,26,197.5,3.7,0,60
2019-06-25 13:00,25.3,184.5,3.8,0,60.2
2019-06-25 14:00,26,198.4,3.6,0,59.8
2019-06-25 15:00,25.7,322,1.5,0,53.9
2019-06-25 16:00,25.4,14.3,1.4,0,51.6
2019-06-25 17:00,24.9,356.7,1.5,0,53.3
2019-06-25 18:00,25,26.8,1.1,0,52.1
2019-06-25 19:00,23.5,0,0.4,0,58.5
2019-06-25 20:00,21.2,27.3,0.7,0,63.8
2019-06-25 21:00,20.6,357,0.5,0,66.6
2019-06-25 22:00,19.7,73.6,0.5,0,84.7
2019-06-25 23:00,18.9,346.7,0.7,0,85.1
2019-06-26 0:00,18.5,17.2,0.6,121.5,88.8
2019-06-26 1:00,17.9,12.7,0.7,121.5,82.7
2019-06-26 2:00,17.3,17.6,0.7,121.5,82.7
2019-06-26 3:00,16.9,29.5,0.8,121.5,78.4
2019-06-26 4:00,17,0,0.2,121.5,76.3
2019-06-26 5:00,17.8,10.4,1.1,121.5,69
2019-06-26 6:00,18.4,15,0.8,121.5,68
2019-06-26 7:00,19.7,9.8,0.8,121.5,66.6
2019-06-26 8:00,20.2,2.9,1.2,121.5,67.3
2019-06-26 9:00,20.4,0,0.4,121.5,80.3
2019-06-26 10:00,19.6,15.8,0.6,121.5,92
2019-06-26 11:00,19.2,8.4,0.7,121.5,95
2019-06-26 12:00,19.6,350.1,0.7,121.5,95.9
2019-06-26 13:00,19.8,7.4,1.1,121.5,96.3
2019-06-26 14:00,20.1,13.6,0.6,121.5,96.4
2019-06-26 15:00,20.2,11.6,1.2,121.5,96.3
2019-06-26 16:00,20.4,10,0.9,121.5,96.3
2019-06-26 17:00,20.6,359.1,1.1,121.5,96.4
2019-06-26 18:00,20.6,330.6,1,121.5,96.4
2019-06-26 19:00,20.6,347.7,0.7,121.5,96.6
2019-06-26 20:00,21.5,182.8,2,121.5,96.9
2019-06-26 21:00,21.5,167,4,121.5,96.8
2019-06-26 22:00,21.4,177.3,2.3,121.5,96.8
2019-06-26 23:00,21.5,175,3.1,121.5,97
2019-06-27 0:00,21.5,179.2,3.6,46,97
2019-06-27 1:00,21.4,197.8,3.4,46,97.1
2019-06-27 2:00,21.5,175.1,3.5,46,97.2
2019-06-27 3:00,22.2,201.8,3.4,46,96.8
2019-06-27 4:00,22,159.4,1.7,46,97
2019-06-27 5:00,21.9,171.6,3.6,46,96.9
2019-06-27 6:00,21.8,189.6,2.5,46,95.5
2019-06-27 7:00,21.8,0,0.2,46,96.3
2019-06-27 8:00,21.9,0,0.1,46,96.7
2019-06-27 9:00,22.1,0,0.3,46,96.9
2019-06-27 10:00,22.4,0,0.4,46,96.7
2019-06-27 11:00,22.8,149.1,1.8,46,95.3
2019-06-27 12:00,23.4,159.2,1.1,46,94.6
2019-06-27 13:00,23.4,160.3,1.5,46,93.3
2019-06-27 14:00,24.7,177.3,1.7,46,93.1
2019-06-27 15:00,24.4,157.2,1.6,46,88
2019-06-27 16:00,26.1,255.1,0.6,46,81.4
2019-06-27 17:00,25.4,0,0.4,46,81.4
2019-06-27 18:00,25.9,225.3,1.4,46,79.5
2019-06-27 19:00,24.1,182.6,1,46,86.1
2019-06-27 20:00,23.3,218.9,0.8,46,87.8
2019-06-27 21:00,22.3,0,0.4,46,91.9
2019-06-27 22:00,22.3,153.5,0.8,46,93.6
2019-06-27 23:00,21.7,168.9,1.7,46,92.3
2019-06-28 0:00,21.5,0,0.4,0,92.6
2019-06-28 1:00,21.2,225.1,0.5,0,92.5
2019-06-28 2:00,21.1,180,0.6,0,94.4
2019-06-28 3:00,21.3,151.9,0.7,0,93.8
2019-06-28 4:00,21.3,0,0.4,0,93.2
2019-06-28 5:00,21.3,0,0.1,0,93.3
